Time,Datetime,Day of Week,DLMean,DLMedian,DLMax,ULMean,ULMedian,ULMax,RTTMean,RTTMedian,RTTMax,,Estimated Temp (°C),Estimated Hum (%),Estimated Wind Spd (km/h)
4:00 AM,2019-08-28 4:00,Wednesday,1.334072073,1.37642145,2.17,0.552391132,0.575212272,0.66,239.5880182,97.61148036,1418.125,,7.1,98,9
5:00 AM,2019-08-28 5:00,Wednesday,1.3815878,1.436193651,1.88,0.562970861,0.606593935,0.63,113.7046047,77.90860798,770.993,,6.8,98.5,10.5
6:00 AM,2019-08-28 6:00,Wednesday,1.465144949,1.416448009,1.8,0.571326563,0.596634163,0.63,79.20061302,80.68548508,87.71,,6.45,98.5,10.5
7:00 AM,2019-08-28 7:00,Wednesday,1.510277276,1.41295225,1.96,0.571406016,0.556151331,0.65,79.97980262,79.22125574,90.647,,6.9,98,12
8:00 AM,2019-08-28 8:00,Wednesday,1.392302228,1.371640282,1.75,0.549065078,0.577679991,0.62,88.803601,85.43896623,167.589,,7.65,97,9.5
9:00 AM,2019-08-28 9:00,Wednesday,1.573769001,1.496212668,2,0.594627957,0.613315282,0.65,79.48916063,77.31543634,92.969,,8.25,92.5,12.5
10:00 AM,2019-08-28 10:00,Wednesday,1.490282967,1.483122668,1.91,0.5857357,0.599944439,0.66,80.05850817,80.31787392,89.026,,8.8,87.5,13.5
11:00 AM,2019-08-28 11:00,Wednesday,1.539457489,1.466636455,2.17,0.581970311,0.596647975,0.67,80.11131015,79.58166048,87.948,,9.5,82,11.5
12:00 PM,2019-08-28 12:00,Wednesday,1.495428079,1.45075474,2.08,0.603342869,0.594816458,0.67,82.17145747,83.28325158,90.388,,10.05,82,13
1:00 PM,2019-08-28 13:00,Wednesday,1.461853914,1.444965497,1.6,0.543272311,0.586591473,0.62,102.9501948,90.27528826,206.437,,10,79.5,14
2:00 PM,2019-08-28 14:00,Wednesday,1.367913758,1.427663307,1.79,0.528167249,0.582847668,0.63,86.69779352,84.05790002,123.089,,10.15,79,13.5
3:00 PM,2019-08-28 15:00,Wednesday,1.439122585,1.455981946,2.16,0.571178655,0.56699558,0.68,113.3803707,83.69957558,647.386,,10.45,77.5,14
4:00 PM,2019-08-28 16:00,Wednesday,1.361149967,1.449726623,1.58,0.5677279,0.604022966,0.67,135.6591919,81.80296159,1128.719,,9.8,81.5,12.5
5:00 PM,2019-08-28 17:00,Wednesday,1.321120769,1.332013129,1.76,0.539032762,0.581076084,0.62,144.1029354,110.1666169,1341.138,,9.65,80.5,12
6:00 PM,2019-08-28 18:00,Wednesday,1.401607435,1.41809604,2.05,0.578584738,0.585660005,0.67,166.9716711,128.322562,964.54,,9.1,82.5,11.5
7:00 PM,2019-08-28 19:00,Wednesday,1.526189061,1.45236396,2.12,0.540494116,0.541395567,0.64,119.1973291,84.74396279,620.321,,8.25,86.5,11
8:00 PM,2019-08-28 20:00,Wednesday,1.441663972,1.444965497,2.18,0.594864104,0.606648284,0.71,115.8949069,82.39392343,602.543,,7.6,90,11.5
9:00 PM,2019-08-28 21:00,Wednesday,1.5094305,1.434880548,2.19,0.55283268,0.566414344,0.63,91.00265653,83.66226653,216.09,,7,95,13
10:00 PM,2019-08-28 22:00,Wednesday,1.429564312,1.518309596,2.18,0.507267353,0.554530079,0.61,74.35633339,78.55544418,100.756,,6.8,94,7
11:00 PM,2019-08-28 23:00,Wednesday,1.540296362,1.489933183,2.11,0.574224349,0.560780163,0.65,80.32849732,78.88969694,93.976,,6.55,96,10.5
12:00 AM,2019-08-29 0:00,Thursday,1.371084775,1.365375656,2.14,0.549607974,0.54984293,0.68,153.5277582,111.507403,432.722,,6.25,97.5,13.5
1:00 AM,2019-08-29 1:00,Thursday,1.371636062,1.388504508,2.12,0.535372483,0.55504991,0.65,219.4551088,86.62109155,742.577,,6.2,97.5,7.5
2:00 AM,2019-08-29 2:00,Thursday,1.308293923,1.385580914,2.2,0.523854008,0.532298079,0.63,298.1730704,134.6416417,1250.541,,5.3,98,5
3:00 AM,2019-08-29 3:00,Thursday,1.231837725,1.370012965,1.84,0.570222776,0.568034164,0.64,232.9372439,82.15952114,1424.509,,5.25,97,8.5
4:00 AM,2019-08-29 4:00,Thursday,1.305083978,1.434953399,2.18,0.489721769,0.509672993,0.62,201.7776349,87.25958411,1154.689,,4.95,97,6.5
5:00 AM,2019-08-29 5:00,Thursday,1.189875665,1.357888881,2.1,0.487227066,0.516501728,0.6,474.7038248,330.8414203,2026.387,,5.9,96.5,14
6:00 AM,2019-08-29 6:00,Thursday,1.450756123,1.38626952,2.19,0.555404051,0.593314676,0.63,86.71343271,85.95924317,105.851,,6.65,96,10
7:00 AM,2019-08-29 7:00,Thursday,1.453635901,1.440829961,1.74,0.545283302,0.546103591,0.63,79.79242129,78.50842275,92.133,,8.1,91,14
8:00 AM,2019-08-29 8:00,Thursday,1.49540374,1.422930699,1.93,0.575695441,0.568360942,0.62,87.27064049,87.17148201,123.148,,9.6,84.5,14
9:00 AM,2019-08-29 9:00,Thursday,1.371026999,1.346509501,1.93,0.557074196,0.569584184,0.62,82.02527416,83.35660221,90.51,,11.95,76.5,12.5
10:00 AM,2019-08-29 10:00,Thursday,1.437323743,1.429281919,1.88,0.574638083,0.596647975,0.62,82.52196818,82.98429603,91.238,,14.4,69.5,13.5
11:00 AM,2019-08-29 11:00,Thursday,1.526352726,1.426373929,2.2,0.539884663,0.558984394,0.62,105.1396547,87.175157,366.646,,15.5,65.5,14.5
12:00 PM,2019-08-29 12:00,Thursday,1.583437482,1.49135224,2.11,0.584312583,0.603259117,0.68,86.57279867,88.32135784,93.378,,16.6,63.5,17.5
1:00 PM,2019-08-29 13:00,Thursday,1.41706532,1.439277222,1.53,0.541846446,0.566646981,0.63,88.07041931,83.09033338,139.941,,17.35,60.5,16.5
2:00 PM,2019-08-29 14:00,Thursday,1.500172647,1.484560516,1.93,0.531823881,0.572371366,0.64,110.78367,86.78415054,325.792,,17.8,62,15.5
3:00 PM,2019-08-29 15:00,Thursday,1.288252679,1.440685919,1.57,0.511928569,0.578182978,0.66,92.73602448,84.92382053,195.161,,18.05,59.5,14
4:00 PM,2019-08-29 16:00,Thursday,1.366348384,1.46979589,2.18,0.545864475,0.596647975,0.63,208.8351645,86.49904613,1383.254,,18.55,59,16
5:00 PM,2019-08-29 17:00,Thursday,1.303202412,1.393157084,1.55,0.523699573,0.596535591,0.65,81.10537489,78.25742633,154.094,,19.55,53,22.5
6:00 PM,2019-08-29 18:00,Thursday,1.390095175,1.426518336,2.06,0.548280248,0.602811802,0.68,113.7443572,91.98137552,284.271,,18.15,59,19
7:00 PM,2019-08-29 19:00,Thursday,1.424410896,1.469842178,2.14,0.579832706,0.6,0.63,110.1260392,86.9548703,393.467,,15.5,69.5,20.5
8:00 PM,2019-08-29 20:00,Thursday,1.388662502,1.456613154,1.91,0.596618706,0.606088018,0.71,127.5422559,87.92450784,484.025,,15.35,67,20
9:00 PM,2019-08-29 21:00,Thursday,1.554782619,1.469931661,2.18,0.55858529,0.583200695,0.67,79.34372033,76.26890557,87.601,,15.7,65.5,14
10:00 PM,2019-08-29 22:00,Thursday,1.481267976,1.513062218,1.81,0.573814733,0.599944439,0.63,87.06155804,84.29139734,124.633,,14.95,71,14
11:00 PM,2019-08-29 23:00,Thursday,1.538473418,1.509977925,1.86,0.572784163,0.596535591,0.64,81.01913346,82.41782979,90.956,,14.35,76.5,15
12:00 AM,2019-08-30 0:00,Friday,1.533779195,1.459931191,2.16,0.596938152,0.604902883,0.63,82.81041611,79.93908605,119.723,,13.5,82,13
1:00 AM,2019-08-30 1:00,Friday,1.528335005,1.503193198,2.19,0.582446582,0.595677265,0.66,109.8267371,83.44057971,529.104,,13.3,88.5,12
2:00 AM,2019-08-30 2:00,Friday,1.215960525,1.194360109,2.18,0.526809992,0.576132613,0.65,310.3342278,153.5538417,1098.105,,12.7,93.5,14
3:00 AM,2019-08-30 3:00,Friday,1.212568209,1.325910138,2.09,0.557280179,0.59,0.73,399.7764491,86.95494961,1340.157,,12.6,92.5,9.5
4:00 AM,2019-08-30 4:00,Friday,1.434562648,1.383174447,2.15,0.55750293,0.54568077,0.67,154.0510468,79.69204012,1545.897,,13,90.5,11.5
5:00 AM,2019-08-30 5:00,Friday,1.447296559,1.431044927,2.16,0.543432389,0.559761803,0.61,95.45621347,83.85923782,196.042,,12.9,91,8
6:00 AM,2019-08-30 6:00,Friday,1.305596856,1.362440112,2.07,0.511394874,0.48517831,0.64,135.770292,75.86210922,1705.924,,12.75,92.5,10
7:00 AM,2019-08-30 7:00,Friday,1.443898809,1.422994409,1.81,0.570379769,0.592763062,0.66,79.97280563,79.93352265,89.24,,13.3,91,12.5
8:00 AM,2019-08-30 8:00,Friday,1.505717551,1.432356621,1.99,0.582435498,0.599831434,0.68,83.34251072,85.04825607,88.339,,13.7,91,16
9:00 AM,2019-08-30 9:00,Friday,1.58206772,1.519713127,1.99,0.584663621,0.603314984,0.66,80.02036996,78.64610102,88.802,,14.25,90.5,6
10:00 AM,2019-08-30 10:00,Friday,1.441004848,1.40806863,2.03,0.568363615,0.581546113,0.69,78.7173335,79.94790292,87.711,,14.5,90,14.5
11:00 AM,2019-08-30 11:00,Friday,1.500371108,1.441490066,2.09,0.566300791,0.596364123,0.67,92.51233502,82.98481971,141.468,,14.65,89,9.5
12:00 PM,2019-08-30 12:00,Friday,1.522180274,1.501642571,2.13,0.580787278,0.587230146,0.67,98.49638316,91.67917344,176.277,,15.15,87.5,7
1:00 PM,2019-08-30 13:00,Friday,1.473209702,1.498209716,2.06,0.576308133,0.589828543,0.63,127.521276,81.70420629,1270.243,,16.5,81.5,10.5
2:00 PM,2019-08-30 14:00,Friday,1.244204889,1.416897279,2.13,0.537382601,0.529771469,0.62,326.0295481,82.46892741,1393.344,,18.25,77,14.5
3:00 PM,2019-08-30 15:00,Friday,1.236726801,1.355464817,2.18,0.507223366,0.551028379,0.63,153.8314454,108.1639773,977.929,,17.3,80,10
4:00 PM,2019-08-30 16:00,Friday,1.357955535,1.312884694,2.17,0.51991801,0.587713066,0.64,191.981685,91.53540662,980.851,,18.15,78.5,8.5
5:00 PM,2019-08-30 17:00,Friday,1.571195716,1.508155577,2.13,0.574714908,0.598328682,0.69,81.25184535,80.40598032,88.152,,18.25,77,10
6:00 PM,2019-08-30 18:00,Friday,1.533176365,1.492065885,2.17,0.579925159,0.593314676,0.63,85.06946257,83.10336864,140.229,,17.5,82,7
7:00 PM,2019-08-30 19:00,Friday,1.409859316,1.496659232,2.11,0.567342736,0.591577698,0.62,245.7842247,86.99615816,1733.764,,17.05,83,8.5
8:00 PM,2019-08-30 20:00,Friday,1.481882824,1.46654471,2.19,0.572087086,0.577263666,0.65,131.3176107,76.21499008,1580.655,,17.2,83.5,9.5
9:00 PM,2019-08-30 21:00,Friday,1.558569135,1.514852451,2.14,0.605545477,0.613207152,0.66,82.99315095,76.62220663,141.428,,16.65,85.5,10
10:00 PM,2019-08-30 22:00,Friday,1.524818437,1.479977477,2.14,0.566606915,0.593257856,0.62,82.83858657,83.50866545,107.111,,15.9,88.5,6
11:00 PM,2019-08-30 23:00,Friday,1.577484648,1.509846336,2.14,0.592990972,0.603091452,0.65,80.30092584,78.67310238,86.588,,15.35,88,3
12:00 AM,2019-08-31 0:00,Saturday,1.505224422,1.534789483,1.85,0.60349911,0.599944439,0.67,91.19392948,83.25761282,178.553,,15.6,90,10
1:00 AM,2019-08-31 1:00,Saturday,1.298517284,1.477916474,2.08,0.568507762,0.579966308,0.65,284.969817,85.05972274,1181.737,,15.7,93,24.5
2:00 AM,2019-08-31 2:00,Saturday,1.509736486,1.476576883,2.18,0.568082197,0.57437083,0.66,158.6308913,89.31507921,830.531,,15.95,92.5,13.5
3:00 AM,2019-08-31 3:00,Saturday,1.446139221,1.442578328,2.1,0.576201608,0.561232405,0.68,82.64078164,81.83738501,93.333,,16.15,89.5,17
4:00 AM,2019-08-31 4:00,Saturday,1.534627028,1.478186542,2.21,0.59039162,0.604986226,0.66,81.15558405,80.60085342,88.792,,15.6,89.5,18
5:00 AM,2019-08-31 5:00,Saturday,1.154211777,1.314994241,2.03,0.530389651,0.534764213,0.65,287.2535747,82.45369283,1767.184,,15,90.5,19.5
6:00 AM,2019-08-31 6:00,Saturday,1.423733653,1.421186108,2.16,0.582293436,0.59473024,0.64,142.9940406,79.78998222,1651.795,,14.95,89.5,19
7:00 AM,2019-08-31 7:00,Saturday,1.462353669,1.399834334,1.85,0.564578895,0.613315282,0.63,76.32570118,76.30401589,80.647,,15,87.5,22.5
8:00 AM,2019-08-31 8:00,Saturday,1.426788359,1.409718939,1.51,0.569802394,0.596647975,0.66,80.66259996,78.15076771,88.892,,8.75,41.5,11
9:00 AM,2019-08-31 9:00,Saturday,1.49081753,1.394815433,1.91,0.586875564,0.60994535,0.66,82.98731801,82.8928567,88.229,,9.35,37,11
10:00 AM,2019-08-31 10:00,Saturday,1.513326002,1.456659027,1.87,0.55924392,0.586647655,0.64,81.02791279,83.43274541,89.962,,19,67,23.5
11:00 AM,2019-08-31 11:00,Saturday,1.357831127,1.304940764,2.07,0.576878995,0.603314984,0.62,145.2303427,81.51663696,608.47,,19.75,60,28.5
12:00 PM,2019-08-31 12:00,Saturday,1.439878427,1.469932278,2.13,0.548604949,0.572784163,0.65,119.8285292,80.47122911,536.205,,20,56.5,25.5
1:00 PM,2019-08-31 13:00,Saturday,1.36214891,1.398744453,2.17,0.52724168,0.53579728,0.67,196.887987,84.15774636,743.21,,20.05,54,26
2:00 PM,2019-08-31 14:00,Saturday,1.567440253,1.462632394,2.17,0.546438341,0.563253804,0.67,106.9007102,86.8725129,278.815,,19.35,59.5,25
3:00 PM,2019-08-31 15:00,Saturday,1.422819495,1.397568142,1.74,0.587760349,0.606441025,0.68,91.8463292,84.90427547,181.631,,18.15,67.5,22
4:00 PM,2019-08-31 16:00,Saturday,1.453451727,1.449567846,1.9,0.566819778,0.586591473,0.66,110.540956,82.51452102,558.393,,17.5,66.5,22
5:00 PM,2019-08-31 17:00,Saturday,1.550858267,1.509732713,2.11,0.581956232,0.59983514,0.63,80.69700369,79.97466019,87.766,,17.55,59,27.5
6:00 PM,2019-08-31 18:00,Saturday,1.408604353,1.38122799,2.16,0.580789156,0.603205071,0.66,97.32541644,87.61329947,255.223,,16.5,59.5,23.5
7:00 PM,2019-08-31 19:00,Saturday,1.423555545,1.379793342,2.18,0.544925984,0.572371366,0.67,181.2449579,86.08810846,623.683,,15.45,62,26
8:00 PM,2019-08-31 20:00,Saturday,1.199237455,1.346214912,1.91,0.486058199,0.553618021,0.62,504.79203,88.27737764,2492.522,,14.8,60.5,23.5
9:00 PM,2019-08-31 21:00,Saturday,1.196979615,1.40094477,1.92,0.526097261,0.586422864,0.68,451.0243551,87.44410803,2024.889,,13.8,62,26
10:00 PM,2019-08-31 22:00,Saturday,1.172154656,1.400989776,2.17,0.480739601,0.586533343,0.63,347.3981742,87.09256969,2436.27,,13.05,61,26
11:00 PM,2019-08-31 23:00,Saturday,1.376028682,1.506461019,2.15,0.57390996,0.603314984,0.64,288.744262,83.29265364,1274.279,,12.4,62.5,26.5
12:00 AM,2019-09-01 0:00,Sunday,1.487239216,1.498165758,2.18,0.566930873,0.579825552,0.62,243.217316,85.220413,1321.992,,11.6,64.5,29.5
1:00 AM,2019-09-01 1:00,Sunday,1.47593337,1.449291767,2.16,0.572555673,0.586358884,0.65,170.5811011,84.69674594,851.937,,10.75,66.5,23
2:00 AM,2019-09-01 2:00,Sunday,1.256992913,1.46049164,1.86,0.485959979,0.541017742,0.67,311.8102132,99.47389446,1885.581,,10.4,66,30
3:00 AM,2019-09-01 3:00,Sunday,1.486600662,1.45774061,2.18,0.575916655,0.596647975,0.65,140.6581765,82.45196835,778.095,,9.65,68,24.5
4:00 AM,2019-09-01 4:00,Sunday,1.304826242,1.410122217,1.85,0.564107155,0.604876008,0.64,143.607482,81.88715193,1490.57,,9,70,24
5:00 AM,2019-09-01 5:00,Sunday,1.429804542,1.442954326,2.16,0.581853342,0.603205071,0.66,217.8116267,78.2640783,1565.292,,8.2,72.5,17
6:00 AM,2019-09-01 6:00,Sunday,1.411977533,1.394756577,1.81,0.547261984,0.556363016,0.64,78.06989164,77.67463021,87.414,,8.15,74,18
7:00 AM,2019-09-01 7:00,Sunday,1.493045136,1.427127017,2.06,0.572254231,0.593087331,0.66,81.38267759,81.68160441,90.068,,9.7,63.5,29
8:00 AM,2019-09-01 8:00,Sunday,1.454841966,1.406142736,1.81,0.539802946,0.558330487,0.62,84.38107145,78.99435423,147.196,,10.05,60.5,31
9:00 AM,2019-09-01 9:00,Sunday,1.376454668,1.403133796,1.94,0.580592023,0.596535591,0.66,80.47677762,79.79304138,88.51,,10.6,54.5,37.5
10:00 AM,2019-09-01 10:00,Sunday,1.447268253,1.369780987,2,0.567825957,0.606648284,0.64,77.35853639,76.82738179,90.237,,11,48.5,38
11:00 AM,2019-09-01 11:00,Sunday,1.535665726,1.504983425,1.77,0.585029584,0.58089833,0.66,82.32048431,82.17902004,99.042,,11.65,44,33.5
12:00 PM,2019-09-01 12:00,Sunday,1.510916472,1.493325904,2.18,0.566226094,0.58045347,0.63,85.40636405,86.40789124,90.845,,11.85,41.5,32.5
1:00 PM,2019-09-01 13:00,Sunday,1.535701116,1.496350238,2.14,0.556076745,0.579078998,0.65,81.78801241,80.91419087,88.751,,11.45,40.5,38.5
2:00 PM,2019-09-01 14:00,Sunday,1.548779685,1.437837224,2.12,0.561694274,0.572479198,0.64,82.51048079,77.46853212,141.544,,11.9,41.5,30.5
3:00 PM,2019-09-01 15:00,Sunday,1.485415485,1.483281009,2.09,0.56888899,0.586067887,0.65,91.81078739,83.21228972,247.526,,12.3,37.5,35.5
4:00 PM,2019-09-01 16:00,Sunday,1.570615048,1.498574646,2.11,0.5394337,0.567710111,0.63,95.01870693,82.68061819,199.15,,12,38,34.5
5:00 PM,2019-09-01 17:00,Sunday,1.529013057,1.525907012,2.21,0.535224839,0.559819244,0.63,119.8644786,83.73699929,599.338,,11.75,41,23.5
6:00 PM,2019-09-01 18:00,Sunday,1.410543417,1.48643322,2.14,0.571948803,0.601634433,0.67,188.2228815,92.60864327,1049.531,,11.4,42.5,17.5
7:00 PM,2019-09-01 19:00,Sunday,1.317776256,1.371687054,2.17,0.512101949,0.534764213,0.63,241.9825709,85.74494258,1707.171,,9.65,51.5,16
8:00 PM,2019-09-01 20:00,Sunday,1.50429548,1.44579838,2.17,0.561159739,0.569584184,0.63,98.50730967,83.77307099,231.428,,8.45,60.5,15
9:00 PM,2019-09-01 21:00,Sunday,1.463609554,1.506483638,1.76,0.574897776,0.599777695,0.67,93.66882337,83.87938314,178.645,,8.7,66,16
10:00 PM,2019-09-01 22:00,Sunday,1.509503177,1.471155554,2.16,0.590016039,0.603259117,0.66,79.30714543,76.51743754,91.29,,8.1,72,19.5
11:00 PM,2019-09-01 23:00,Sunday,1.553374219,1.47979727,2.19,0.585101381,0.603091452,0.63,88.34287638,82.0899216,181.69,,9.05,71,17
12:00 AM,2019-09-02 0:00,Monday,1.546613426,1.50266194,2.12,0.572358749,0.584813294,0.67,96.16892649,82.10147181,230.392,,9.3,75.5,20.5
1:00 AM,2019-09-02 1:00,Monday,1.512607969,1.524929173,1.92,0.575891256,0.591633889,0.65,98.5585843,80.36793474,297.382,,9.25,76,13.5
2:00 AM,2019-09-02 2:00,Monday,1.500110738,1.489194195,2.22,0.555482706,0.579239987,0.65,123.8586705,80.6072469,961.216,,9.6,73.5,12.5
3:00 AM,2019-09-02 3:00,Monday,1.293181865,1.523063995,2.13,0.562520341,0.596535591,0.67,202.0841865,87.12398339,1292.514,,9.85,70,22
4:00 AM,2019-09-02 4:00,Monday,1.375398511,1.436451041,2.15,0.527495386,0.526756025,0.61,207.3879949,79.95568763,1690.858,,9.8,67.5,22
5:00 AM,2019-09-02 5:00,Monday,1.399510762,1.448567749,2.1,0.574393058,0.60994535,0.63,223.8599499,83.68864429,1577.272,,9.85,66.5,23.5
6:00 AM,2019-09-02 6:00,Monday,1.421048554,1.408165211,1.65,0.58960272,0.606648284,0.67,79.74161707,79.43289542,87.51,,10.5,64.5,21
7:00 AM,2019-09-02 7:00,Monday,1.494327778,1.412766562,1.88,0.554,0.6,0.63,76.54634587,75.97598639,81.61,,11.1,67,21
8:00 AM,2019-09-02 8:00,Monday,1.462094799,1.389957903,2.03,0.574470691,0.584703139,0.62,80.17946061,78.38918332,90.855,,12.8,62,25.5
9:00 AM,2019-09-02 9:00,Monday,1.487256938,1.475000785,2.12,0.571024402,0.602985124,0.65,81.46022321,81.34163204,90.38,,15,52,31
10:00 AM,2019-09-02 10:00,Monday,1.466825546,1.401171638,2.1,0.574844823,0.596634163,0.64,77.74192939,75.7422625,88.544,,17.1,46,30.5
11:00 AM,2019-09-02 11:00,Monday,1.543467825,1.47788557,2.18,0.583637856,0.601579173,0.64,84.12281791,86.12379315,89.252,,18.4,43.5,28
12:00 PM,2019-09-02 12:00,Monday,1.472393847,1.491653645,2.18,0.556133549,0.596592724,0.63,216.7188079,80.26636527,1445.927,,19.05,41,34
1:00 PM,2019-09-02 13:00,Monday,1.561302331,1.433279188,2.17,0.584663621,0.599944439,0.64,82.98517105,76.26586767,149.351,,19.9,41,35
2:00 PM,2019-09-02 14:00,Monday,1.452898927,1.492100696,1.84,0.547649918,0.576057286,0.63,108.7583353,86.70841463,339.491,,20,41.5,34.5
3:00 PM,2019-09-02 15:00,Monday,1.448388844,1.448872687,2.12,0.604218603,0.599616421,0.66,114.4725386,85.29367904,717.186,,20.25,42.5,38
4:00 PM,2019-09-02 16:00,Monday,1.518102144,1.479677919,2.18,0.541477436,0.573036783,0.61,82.01497582,83.60433893,90.996,,20.15,43.5,30
5:00 PM,2019-09-02 17:00,Monday,1.502403353,1.475043071,2.12,0.551893594,0.575695441,0.67,87.51916725,81.96816399,178.769,,19.2,45.5,29.5
6:00 PM,2019-09-02 18:00,Monday,1.386421865,1.361456772,2.13,0.514816076,0.569473197,0.62,190.2248718,86.36929165,1088.046,,18.75,50.5,26.5
7:00 PM,2019-09-02 19:00,Monday,1.198420665,1.294393011,2.11,0.515515618,0.570673258,0.64,511.2810771,110.7728622,1975.142,,18.15,53,30
8:00 PM,2019-09-02 20:00,Monday,1.463826828,1.407514862,2.18,0.542992711,0.56252474,0.63,92.10957585,80.5776968,218.679,,17.9,53.5,28
9:00 PM,2019-09-02 21:00,Monday,1.452318795,1.531368761,2.17,0.553510004,0.552058949,0.69,210.6465303,85.6565862,1378.245,,17.65,55,31
10:00 PM,2019-09-02 22:00,Monday,1.493519204,1.448091822,2.14,0.539194134,0.603314984,0.68,152.1359,84.61667595,639.267,,17.15,58,30.5
11:00 PM,2019-09-02 23:00,Monday,1.39589531,1.43182872,1.94,0.561563657,0.570128216,0.65,242.5604109,86.9947963,1080.531,,16.8,57.5,29
12:00 AM,2019-09-03 0:00,Tuesday,1.284492777,1.244477397,2.22,0.548301509,0.556484137,0.63,186.009451,78.44747898,1401.929,,16.35,58.5,32
1:00 AM,2019-09-03 1:00,Tuesday,1.285761281,1.276414424,2.15,0.552722589,0.553575602,0.64,264.3470105,152.9551382,1440.35,,14.9,69,25.5
2:00 AM,2019-09-03 2:00,Tuesday,1.346277399,1.421983647,1.68,0.536550008,0.559353793,0.62,119.7429248,80.5162154,837.666,,13.65,81,18
3:00 AM,2019-09-03 3:00,Tuesday,1.602551074,1.533136268,2.17,0.574810019,0.59473024,0.68,84.98119409,83.59622203,120.027,,13,87,19
4:00 AM,2019-09-03 4:00,Tuesday,1.50024621,1.440143215,2.18,0.543067462,0.552563515,0.62,77.53275855,78.06240675,87.788,,13,86,23.5
5:00 AM,2019-09-03 5:00,Tuesday,1.528801634,1.390714744,2.2,0.549961085,0.555641927,0.62,79.94007995,80.31915969,90.828,,13.4,84,24
6:00 AM,2019-09-03 6:00,Tuesday,1.487177554,1.429698862,2.13,0.582036293,0.591820243,0.65,81.28220756,80.43928284,90.569,,12.4,88,18
7:00 AM,2019-09-03 7:00,Tuesday,1.534819177,1.457674725,1.98,0.558311373,0.557538087,0.62,81.83459533,82.89681199,89.973,,11.2,90,20.5
8:00 AM,2019-09-03 8:00,Tuesday,1.554866012,1.437910018,1.97,0.573140845,0.590911642,0.64,77.05721593,75.80379911,88.879,,11,91.5,11
9:00 AM,2019-09-03 9:00,Tuesday,1.564017423,1.427512097,2.03,0.598241766,0.604708326,0.68,80.1041553,80.14762191,93.138,,11.95,86,15
10:00 AM,2019-09-03 10:00,Tuesday,1.566432441,1.461093117,2.21,0.538521763,0.539752973,0.63,95.2014733,79.29008649,277.516,,11.95,78,17
11:00 AM,2019-09-03 11:00,Tuesday,1.6210794,1.509934064,2.14,0.545326091,0.562028148,0.62,80.29485383,80.13334931,87.125,,12.65,74.5,13.5
12:00 PM,2019-09-03 12:00,Tuesday,1.362574779,1.400563464,2.12,0.51146828,0.532203947,0.62,95.84327373,83.79965207,236.595,,11.25,73.5,18.5
1:00 PM,2019-09-03 13:00,Tuesday,1.390387381,1.424352615,1.75,0.56213616,0.569473197,0.67,111.5996372,83.93696003,605.355,,12.8,60.5,16
2:00 PM,2019-09-03 14:00,Tuesday,1.554935413,1.498209716,1.89,0.565638261,0.59473024,0.66,86.43287281,86.05595347,117.064,,13.45,55,20.5
3:00 PM,2019-09-03 15:00,Tuesday,1.10692263,1.242128671,1.94,0.485600395,0.53286804,0.62,169.6405753,110.5899738,1635.523,,13.2,54,18
4:00 PM,2019-09-03 16:00,Tuesday,1.202107408,1.360743898,2.14,0.45236288,0.534984423,0.61,186.4097334,83.00167662,2088.425,,13.35,55,15.5
5:00 PM,2019-09-03 17:00,Tuesday,1.448980338,1.453342902,2.16,0.53320445,0.574985507,0.64,94.06486268,86.49943304,163.156,,12.45,58,15.5
6:00 PM,2019-09-03 18:00,Tuesday,1.643236875,1.519912276,2.2,0.556449421,0.573826213,0.64,78.55789456,77.1707006,88.263,,11.5,65,10
7:00 PM,2019-09-03 19:00,Tuesday,1.490969546,1.450700098,2.03,0.599728349,0.609622628,0.65,88.25898123,86.87974146,107.483,,9.85,70.5,9.5
8:00 PM,2019-09-03 20:00,Tuesday,1.45689738,1.35301102,2.09,0.556587453,0.580585022,0.64,107.0188089,97.99064095,173.356,,9.2,71,8.5
9:00 PM,2019-09-03 21:00,Tuesday,1.576396477,1.432192019,2.2,0.554737406,0.554432502,0.68,95.59435279,84.68982057,271.577,,8.65,73,10
10:00 PM,2019-09-03 22:00,Tuesday,1.398733265,1.419064384,1.73,0.564642093,0.580684883,0.63,99.55539435,85.28778806,336.085,,7.5,79.5,11
11:00 PM,2019-09-03 23:00,Tuesday,1.522581242,1.444965497,2.13,0.582726625,0.598300748,0.67,86.84524639,85.67146494,108.65,,7.05,80.5,11
12:00 AM,2019-09-04 0:00,Wednesday,1.503819599,1.499850985,1.72,0.607679078,0.599109791,0.67,94.71196034,89.83669795,160.803,,7.5,80.5,16.5
1:00 AM,2019-09-04 1:00,Wednesday,1.454565397,1.48364181,1.72,0.557951165,0.557593843,0.62,93.3911935,85.99658674,211.202,,7.55,81,15.5
2:00 AM,2019-09-04 2:00,Wednesday,1.404481276,1.466455433,2.14,0.491064948,0.546977358,0.61,252.0485216,92.05330876,1232.381,,7.35,84,15.5
3:00 AM,2019-09-04 3:00,Wednesday,1.504082214,1.458594381,2.15,0.531594042,0.56272021,0.61,148.668205,105.2203572,1432.098,,7.4,85.5,13.5
4:00 AM,2019-09-04 4:00,Wednesday,1.722637153,1.638337411,2.19,0.550351107,0.577290173,0.62,96.04761427,87.587456,223.941,,6.9,88,15.5
